13.6229 	INFO 	Loaded monitor calibration from ['2025_02_22 16:31']
13.6332 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1280, 800]. Using actual size
13.9035 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8aba47dac0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8aba47d9a0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.6549, 0.6549, 0.6549]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f8aba8e4460>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.9036 	EXP 	window1: backgroundImage = ''
13.9036 	EXP 	window1: backgroundFit = 'none'
13.9537 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.9538 	EXP 	window1: recordFrameIntervals = False
14.2108 	EXP 	window1: recordFrameIntervals = True
15.0441 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

21.8506 	INFO 	keyboard.Keyboard is using iohub backend.
21.8507 	INFO 	keyboard.Keyboard is using iohub backend.
21.8507 	INFO 	keyboard.Keyboard is using iohub backend.
21.8507 	INFO 	keyboard.Keyboard is using iohub backend.
21.8508 	INFO 	keyboard.Keyboard is using iohub backend.
21.8508 	INFO 	keyboard.Keyboard is using iohub backend.
21.8508 	INFO 	keyboard.Keyboard is using iohub backend.
21.8508 	INFO 	keyboard.Keyboard is using iohub backend.
21.8508 	INFO 	keyboard.Keyboard is using iohub backend.
21.8509 	INFO 	keyboard.Keyboard is using iohub backend.
21.8509 	INFO 	keyboard.Keyboard is using iohub backend.
21.8509 	INFO 	keyboard.Keyboard is using iohub backend.
21.8509 	INFO 	keyboard.Keyboard is using iohub backend.
21.8509 	INFO 	keyboard.Keyboard is using iohub backend.
21.8510 	INFO 	keyboard.Keyboard is using iohub backend.
21.8510 	INFO 	keyboard.Keyboard is using iohub backend.
21.8510 	INFO 	keyboard.Keyboard is using iohub backend.
21.8510 	INFO 	keyboard.Keyboard is using iohub backend.
21.8510 	INFO 	keyboard.Keyboard is using iohub backend.
21.8511 	INFO 	keyboard.Keyboard is using iohub backend.
21.8511 	INFO 	keyboard.Keyboard is using iohub backend.
21.8511 	INFO 	keyboard.Keyboard is using iohub backend.
21.8511 	INFO 	keyboard.Keyboard is using iohub backend.
21.8511 	INFO 	keyboard.Keyboard is using iohub backend.
21.8512 	INFO 	keyboard.Keyboard is using iohub backend.
21.8512 	INFO 	keyboard.Keyboard is using iohub backend.
21.8512 	INFO 	keyboard.Keyboard is using iohub backend.
21.8512 	INFO 	keyboard.Keyboard is using iohub backend.
21.8512 	INFO 	keyboard.Keyboard is using iohub backend.
21.8513 	INFO 	keyboard.Keyboard is using iohub backend.
21.8513 	INFO 	keyboard.Keyboard is using iohub backend.
21.8513 	INFO 	keyboard.Keyboard is using iohub backend.
21.8513 	INFO 	keyboard.Keyboard is using iohub backend.
21.8513 	INFO 	keyboard.Keyboard is using iohub backend.
21.8514 	INFO 	keyboard.Keyboard is using iohub backend.
21.8514 	INFO 	keyboard.Keyboard is using iohub backend.
21.8514 	INFO 	keyboard.Keyboard is using iohub backend.
21.8514 	INFO 	keyboard.Keyboard is using iohub backend.
21.8515 	INFO 	keyboard.Keyboard is using iohub backend.
21.8515 	INFO 	keyboard.Keyboard is using iohub backend.
21.8515 	INFO 	keyboard.Keyboard is using iohub backend.
21.8515 	INFO 	keyboard.Keyboard is using iohub backend.
21.8516 	INFO 	keyboard.Keyboard is using iohub backend.
21.8516 	INFO 	keyboard.Keyboard is using iohub backend.
21.8516 	INFO 	keyboard.Keyboard is using iohub backend.
21.8516 	INFO 	keyboard.Keyboard is using iohub backend.
21.8517 	INFO 	keyboard.Keyboard is using iohub backend.
21.8517 	INFO 	keyboard.Keyboard is using iohub backend.
21.8517 	INFO 	keyboard.Keyboard is using iohub backend.
21.8517 	INFO 	keyboard.Keyboard is using iohub backend.
21.8517 	INFO 	keyboard.Keyboard is using iohub backend.
21.8518 	INFO 	keyboard.Keyboard is using iohub backend.
21.8518 	INFO 	keyboard.Keyboard is using iohub backend.
21.8518 	INFO 	keyboard.Keyboard is using iohub backend.
21.8518 	INFO 	keyboard.Keyboard is using iohub backend.
21.8518 	INFO 	keyboard.Keyboard is using iohub backend.
21.8519 	INFO 	keyboard.Keyboard is using iohub backend.
21.8519 	INFO 	keyboard.Keyboard is using iohub backend.
21.8519 	INFO 	keyboard.Keyboard is using iohub backend.
21.8519 	INFO 	keyboard.Keyboard is using iohub backend.
21.8519 	INFO 	keyboard.Keyboard is using iohub backend.
21.8520 	EXP 	IAT: status = STARTED
22.1363 	EXP 	Created welcome = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/01_welcome.png', interpolate=True, mask=None, maskParams=None, name='welcome', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
22.2521 	EXP 	Created information = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/02_information.png', interpolate=True, mask=None, maskParams=None, name='information', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
22.3706 	EXP 	Created image_a1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/03_A1.png', interpolate=True, mask=None, maskParams=None, name='image_a1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
22.4569 	EXP 	Created background_A = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/background_A.png', interpolate=True, mask=None, maskParams=None, name='background_A', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
22.4988 	EXP 	Created text_ISI1500_A1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_ISI1500_A1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
22.5862 	EXP 	Created background_A_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/background_A.png', interpolate=True, mask=None, maskParams=None, name='background_A_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
22.5867 	EXP 	Created text_A1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_A1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.6718 	EXP 	Created background_A_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/background_A.png', interpolate=True, mask=None, maskParams=None, name='background_A_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
22.6723 	EXP 	Created feedback_text_A1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedback_text_A1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.7578 	EXP 	Created background_A_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/background_A.png', interpolate=True, mask=None, maskParams=None, name='background_A_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
22.7592 	EXP 	Created text_ISI250_A1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_ISI250_A1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
22.7596 	EXP 	Created score_A1_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='score_A1_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.8753 	EXP 	Created image_a2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='picture/04_A2.png', interpolate=True, mask=None, maskParams=None, name='image_a2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.6, 1. ]), texRes=128.0, units='height', win=Window(...))
